timestamp,count,velocity
1774889190.8885446,0,0.0
1774889191.265986,0,0.0
1774889191.6185563,0,0.0
1774889191.7783718,0,0.0
1774889191.8320794,0,0.0
1774889192.0465825,0,0.0
1774889192.0652409,0,0.0
1774889192.0905066,0,0.0
1774889192.1158626,0,0.0
1774889192.1384048,0,0.0
1774889192.432298,0,0.0
1774889192.475005,0,0.0
1774889192.5106406,0,0.0
1774889192.5450199,0,0.0
1774889192.8414097,0,0.0
1774889192.8884938,0,0.0
1774889192.9465647,0,0.0
1774889193.1827276,0,0.0
1774889193.2278483,0,0.0
1774889193.268687,0,0.0
1774889193.592685,0,0.0
1774889193.6511543,0,0.0
1774889193.888374,0,0.0
1774889193.9149287,0,0.0
1774889193.9509509,0,0.0
1774889193.9790573,0,0.0
1774889194.2375307,0,0.0
1774889194.265238,0,0.0
1774889194.311972,0,0.0
1774889194.608377,0,0.0
1774889194.623193,0,0.0
1774889194.6381314,0,0.0
1774889194.6615145,0,0.0
1774889194.710141,0,0.0
1774889194.948412,0,0.0
1774889194.9837258,0,0.0
1774889195.0283246,0,0.0
1774889195.2779782,0,0.0
1774889195.3093252,0,0.0
1774889195.3419454,0,0.0
1774889195.3796718,0,0.0
1774889195.60132,0,0.0
1774889195.6365292,0,0.0
1774889195.6685042,0,0.0
1774889195.699903,0,0.0
1774889195.9558403,0,0.0
1774889196.0079722,0,0.0
1774889196.0489452,0,0.0
1774889196.2782001,0,0.0
1774889196.3417351,0,0.0
1774889196.3650804,0,0.0
1774889196.6123984,0,0.0
1774889196.6415765,0,0.0
1774889196.67186,0,0.0
1774889196.9090066,0,0.0
1774889196.9413934,0,0.0
1774889196.9721758,0,0.0
1774889197.2178936,0,0.0
1774889197.2490604,0,0.0
1774889197.2751682,0,0.0
1774889197.5213788,0,0.0
1774889197.5420306,0,0.0
1774889197.5787227,0,0.0
1774889197.6167178,0,0.0
1774889197.8066618,0,0.0
1774889197.8440268,0,0.0
1774889197.8658361,0,0.0
1774889198.1442995,0,0.0
1774889198.1631484,0,0.0
1774889198.194081,0,0.0
1774889198.2191653,0,0.0
1774889198.2398787,0,0.0
1774889198.4550593,0,0.0
1774889198.4821942,0,0.0
1774889198.519341,0,0.0
1774889198.5584419,0,0.0
1774889198.813205,0,0.0
1774889198.8608274,0,0.0
1774889198.8911648,0,0.0
1774889199.139505,0,0.0
1774889199.1619093,0,0.0
1774889199.1820166,0,0.0
1774889199.2287698,0,0.0
1774889199.485411,0,0.0
1774889199.5166929,0,0.0
1774889199.5455682,0,0.0
1774889199.844742,0,0.0
1774889199.8856962,0,0.0
1774889200.2298958,0,0.0
1774889200.262183,0,0.0
1774889200.3365724,0,0.0
1774889200.5749347,0,0.0
1774889200.5910535,0,0.0
1774889200.6358864,0,0.0
1774889200.9313815,0,0.0
1774889200.965594,0,0.0
1774889201.017452,0,0.0
1774889201.2843864,0,0.0
1774889201.3313842,0,0.0
1774889201.3935444,0,0.0
1774889201.636228,0,0.0
1774889201.6597571,0,0.0
1774889201.7143214,0,0.0
1774889201.9629977,0,0.0
1774889202.0074186,0,0.0
1774889202.0373673,0,0.0
1774889202.276405,0,0.0
1774889202.3087492,0,0.0
1774889202.3388011,0,0.0
1774889202.356277,0,0.0
1774889202.3850844,0,0.0
1774889202.6323538,0,0.0
1774889202.6531289,0,0.0
1774889202.6715448,0,0.0
1774889202.724205,0,0.0
1774889202.9419827,0,0.0
1774889202.9565644,0,0.0
1774889202.9915292,0,0.0
1774889203.015408,0,0.0
1774889203.033498,0,0.0
1774889203.2841032,0,0.0
1774889203.3125358,0,0.0
1774889203.3379076,0,0.0
1774889203.3534596,0,0.0
1774889203.6259391,0,0.0
1774889203.6594388,0,0.0
1774889203.7925117,0,0.0
1774889203.9689221,0,0.0
1774889203.9921415,0,0.0
1774889204.6497328,8,0.0
1774889204.700273,0,0.33324093201861277
1774889205.1255598,0,0.33324093201861277
1774889205.3578427,0,0.33324093201861277
1774889205.387743,0,0.33324093201861277
1774889205.663856,0,0.33324093201861277
1774889205.6899955,0,0.33324093201861277
1774889205.7243614,0,0.33324093201861277
1774889205.7382646,0,0.33324093201861277
1774889205.7544932,0,0.0
1774889206.0411854,0,0.0
1774889206.0837975,0,0.0
1774889206.3391204,0,0.0
1774889206.3732295,0,0.0
1774889206.4151678,0,0.0
1774889206.6502068,0,0.0
1774889206.6893268,0,0.0
1774889206.734186,0,0.0
1774889206.7528825,0,0.0
1774889207.027288,0,0.0
1774889207.0660596,0,0.0
1774889207.4448955,0,0.0
1774889207.4651415,1,0.0
1774889207.7456143,1,0.0
1774889207.7888987,1,0.0
1774889207.8190794,0,0.04165998208492363
1774889208.0122013,0,0.04165998208492363
1774889208.0410542,0,0.04165998208492363
1774889208.05676,0,0.04165998208492363
1774889208.0788605,0,0.04165998208492363
1774889208.3601604,0,0.04165998208492363
1774889208.3916016,0,0.04165998208492363
1774889208.442337,0,0.04165998208492363
1774889208.6673896,0,0.04165998208492363
1774889208.727373,0,0.04165998208492363
1774889208.7419558,1,0.0
1774889208.9836023,1,0.0
1774889209.0156996,1,0.0
1774889209.0595202,2,0.0
1774889209.335308,2,0.0
1774889209.3893409,3,0.0
1774889209.4202962,5,0.0
1774889209.6651006,5,0.0
1774889209.700886,5,0.0
1774889209.7172096,5,0.0
1774889209.75158,0,0.2916049293254437
1774889209.9507837,0,0.2916049293254437
1774889209.969383,0,0.2916049293254437
1774889209.9998617,0,0.2916049293254437
1774889210.0387695,5,0.2916049293254437
1774889210.271022,6,0.2916049293254437
1774889210.31401,8,0.2916049293254437
1774889210.3574474,15,0.2916049293254437
1774889210.5909376,17,0.2916049293254437
1774889210.6224716,19,0.2916049293254437
1774889210.655264,20,0.2916049293254437
1774889210.6748214,30,0.2916049293254437
1774889210.9217439,1,1.2913563202609644
1774889210.9400134,1,1.2913563202609644
1774889210.9541912,3,1.2913563202609644
1774889210.9784229,3,1.2913563202609644
1774889211.0060022,10,1.2913563202609644
1774889211.242386,11,1.2913563202609644
1774889211.2700675,12,1.2913563202609644
1774889211.3126566,13,1.2913563202609644
1774889211.533691,18,1.2913563202609644
1774889211.5710666,19,1.2913563202609644
1774889211.6031737,20,1.2913563202609644
1774889211.6287138,22,1.2913563202609644
1774889211.8531013,22,1.2913563202609644
1774889211.885337,23,1.2913563202609644
1774889211.9273639,1,0.9577900769091526
1774889211.954268,5,0.9577900769091526
